src,snk,sourceOtu,targetOtu,m_width,bandType,sourceDimColors,targetDimColors
1380,1350,21314,20875,24,0,:744-768:960-964,:744-768:960-964
1380,1350,21315,20876,24,0,:768-792:960-964,:768-792:960-964
1380,1350,21316,20877,24,0,:792-816:960-964,:792-816:960-964
1380,1350,21317,20878,24,0,:816-840:960-964,:816-840:960-964
1380,1350,21318,20879,24,0,:840-864:960-964,:840-864:960-964
1380,1350,21319,20880,24,0,:864-888:960-964,:864-888:960-964
1380,1350,21320,20881,24,0,:888-912:960-964,:888-912:960-964
1380,1350,21321,20882,24,0,:912-936:960-964,:912-936:960-964
1380,1350,21322,20883,24,0,:936-964,:936-964
1172,1163,63073,62634,24,0,:0-24:960-964,:0-24:960-964
1172,1163,63074,62635,24,0,:24-48:960-964,:24-48:960-964
1172,1163,63075,62636,24,0,:48-72:960-964,:48-72:960-964
1172,1163,63076,62637,24,0,:72-96:960-964,:72-96:960-964
1172,1163,63077,62638,24,0,:96-120:960-964,:96-120:960-964
1172,1163,63078,62639,24,0,:120-144:960-964,:120-144:960-964
1172,1163,63079,62640,24,0,:144-168:960-964,:144-168:960-964
1172,1163,63080,62641,24,0,:168-192:960-964,:168-192:960-964
1172,1163,63081,62642,24,0,:192-216:960-964,:192-216:960-964
1172,1163,63082,62643,24,0,:216-240:960-964,:216-240:960-964
1172,1163,63083,62644,24,0,:240-264:960-964,:240-264:960-964
1172,1163,63084,62645,24,0,:264-288:960-964,:264-288:960-964
1172,1163,63085,62646,24,0,:288-312:960-964,:288-312:960-964
1172,1163,63086,62647,24,0,:312-336:960-964,:312-336:960-964
1172,1163,63087,62648,24,0,:336-360:960-964,:336-360:960-964
1172,1163,63088,62649,24,0,:360-384:960-964,:360-384:960-964
1172,1163,63089,62650,24,0,:384-408:960-964,:384-408:960-964
1172,1163,63090,62651,24,0,:408-432:960-964,:408-432:960-964
1172,1163,63091,62652,24,0,:432-456:960-964,:432-456:960-964
1172,1163,63092,62653,24,0,:456-480:960-964,:456-480:960-964
1172,1163,63093,62654,24,0,:480-504:960-964,:480-504:960-964
1172,1163,63094,62655,24,0,:504-528:960-964,:504-528:960-964
1172,1163,63095,62656,24,0,:528-552:960-964,:528-552:960-964
1172,1163,63096,62657,24,0,:552-576:960-964,:552-576:960-964
1172,1163,63097,62658,24,0,:576-600:960-964,:576-600:960-964
1172,1163,63098,62659,24,0,:600-624:960-964,:600-624:960-964
1172,1163,63099,62660,24,0,:624-648:960-964,:624-648:960-964
1172,1163,63100,62661,24,0,:648-672:960-964,:648-672:960-964
1172,1163,63101,62662,24,0,:672-696:960-964,:672-696:960-964
1172,1163,63102,62663,24,0,:696-720:960-964,:696-720:960-964
1172,1163,63103,62664,24,0,:720-744:960-964,:720-744:960-964
1172,1163,63104,62665,24,0,:744-768:960-964,:744-768:960-964
1172,1163,63105,62666,24,0,:768-792:960-964,:768-792:960-964
1172,1163,63106,62667,24,0,:792-816:960-964,:792-816:960-964
1172,1163,63107,62668,24,0,:816-840:960-964,:816-840:960-964
1172,1163,63108,62669,24,0,:840-864:960-964,:840-864:960-964
1172,1163,63109,62670,24,0,:864-888:960-964,:864-888:960-964
1172,1163,63110,62671,24,0,:888-912:960-964,:888-912:960-964
1172,1163,63111,62672,24,0,:912-936:960-964,:912-936:960-964
1172,1163,63112,62673,24,0,:936-964,:936-964
39,30,45692,45253,24,0,:0-24:960-964,:0-24:960-964
39,30,45693,45254,24,0,:24-48:960-964,:24-48:960-964
39,30,45694,45255,24,0,:48-72:960-964,:48-72:960-964
39,30,45695,45256,24,0,:72-96:960-964,:72-96:960-964
39,30,45696,45257,24,0,:96-120:960-964,:96-120:960-964
39,30,45697,45258,24,0,:120-144:960-964,:120-144:960-964
39,30,45698,45259,24,0,:144-168:960-964,:144-168:960-964
39,30,45699,45260,24,0,:168-192:960-964,:168-192:960-964
39,30,45700,45261,24,0,:192-216:960-964,:192-216:960-964
39,30,45701,45262,24,0,:216-240:960-964,:216-240:960-964
39,30,45702,45263,24,0,:240-264:960-964,:240-264:960-964
39,30,45703,45264,24,0,:264-288:960-964,:264-288:960-964
39,30,45704,45265,24,0,:288-312:960-964,:288-312:960-964
39,30,45705,45266,24,0,:312-336:960-964,:312-336:960-964
39,30,45706,45267,24,0,:336-360:960-964,:336-360:960-964
39,30,45707,45268,24,0,:360-384:960-964,:360-384:960-964
39,30,45708,45269,24,0,:384-408:960-964,:384-408:960-964
39,30,45709,45270,24,0,:408-432:960-964,:408-432:960-964
39,30,45710,45271,24,0,:432-456:960-964,:432-456:960-964
39,30,45711,45272,24,0,:456-480:960-964,:456-480:960-964
39,30,45712,45273,24,0,:480-504:960-964,:480-504:960-964
39,30,45713,45274,24,0,:504-528:960-964,:504-528:960-964
39,30,45714,45275,24,0,:528-552:960-964,:528-552:960-964
39,30,45715,45276,24,0,:552-576:960-964,:552-576:960-964
39,30,45716,45277,24,0,:576-600:960-964,:576-600:960-964
39,30,45717,45278,24,0,:600-624:960-964,:600-624:960-964
39,30,45718,45279,24,0,:624-648:960-964,:624-648:960-964
39,30,45719,45280,24,0,:648-672:960-964,:648-672:960-964
39,30,45720,45281,24,0,:672-696:960-964,:672-696:960-964
39,30,45721,45282,24,0,:696-720:960-964,:696-720:960-964
39,30,45722,45283,24,0,:720-744:960-964,:720-744:960-964
39,30,45723,45284,24,0,:744-768:960-964,:744-768:960-964
39,30,45724,45285,24,0,:768-792:960-964,:768-792:960-964
39,30,45725,45286,24,0,:792-816:960-964,:792-816:960-964
39,30,45726,45287,24,0,:816-840:960-964,:816-840:960-964
39,30,45727,45288,24,0,:840-864:960-964,:840-864:960-964
39,30,45728,45289,24,0,:864-888:960-964,:864-888:960-964
39,30,45729,45290,24,0,:888-912:960-964,:888-912:960-964
39,30,45730,45291,24,0,:912-936:960-964,:912-936:960-964
39,30,45731,45292,24,0,:936-964,:936-964
318,309,74345,73906,24,0,:0-24:960-964,:0-24:960-964
318,309,74346,73907,24,0,:24-48:960-964,:24-48:960-964
318,309,74347,73908,24,0,:48-72:960-964,:48-72:960-964
318,309,74348,73909,24,0,:72-96:960-964,:72-96:960-964
318,309,74349,73910,24,0,:96-120:960-964,:96-120:960-964
318,309,74350,73911,24,0,:120-144:960-964,:120-144:960-964
318,309,74351,73912,24,0,:144-168:960-964,:144-168:960-964
318,309,74352,73913,24,0,:168-192:960-964,:168-192:960-964
318,309,74353,73914,24,0,:192-216:960-964,:192-216:960-964
318,309,74354,73915,24,0,:216-240:960-964,:216-240:960-964
318,309,74355,73916,24,0,:240-264:960-964,:240-264:960-964
318,309,74356,73917,24,0,:264-288:960-964,:264-288:960-964
318,309,74357,73918,24,0,:288-312:960-964,:288-312:960-964
318,309,74358,73919,24,0,:312-336:960-964,:312-336:960-964
318,309,74359,73920,24,0,:336-360:960-964,:336-360:960-964
318,309,74360,73921,24,0,:360-384:960-964,:360-384:960-964
318,309,74361,73922,24,0,:384-408:960-964,:384-408:960-964
318,309,74362,73923,24,0,:408-432:960-964,:408-432:960-964
318,309,74363,73924,24,0,:432-456:960-964,:432-456:960-964
318,309,74364,73925,24,0,:456-480:960-964,:456-480:960-964
318,309,74365,73926,24,0,:480-504:960-964,:480-504:960-964
318,309,74366,73927,24,0,:504-528:960-964,:504-528:960-964
318,309,74367,73928,24,0,:528-552:960-964,:528-552:960-964
318,309,74368,73929,24,0,:552-576:960-964,:552-576:960-964
318,309,74369,73930,24,0,:576-600:960-964,:576-600:960-964
318,309,74370,73931,24,0,:600-624:960-964,:600-624:960-964
318,309,74371,73932,24,0,:624-648:960-964,:624-648:960-964
318,309,74372,73933,24,0,:648-672:960-964,:648-672:960-964
318,309,74373,73934,24,0,:672-696:960-964,:672-696:960-964
318,309,74374,73935,24,0,:696-720:960-964,:696-720:960-964
318,309,74375,73936,24,0,:720-744:960-964,:720-744:960-964
318,309,74376,73937,24,0,:744-768:960-964,:744-768:960-964
318,309,74377,73938,24,0,:768-792:960-964,:768-792:960-964
318,309,74378,73939,24,0,:792-816:960-964,:792-816:960-964
318,309,74379,73940,24,0,:816-840:960-964,:816-840:960-964
318,309,74380,73941,24,0,:840-864:960-964,:840-864:960-964
318,309,74381,73942,24,0,:864-888:960-964,:864-888:960-964
318,309,74382,73943,24,0,:888-912:960-964,:888-912:960-964
318,309,74383,73944,24,0,:912-936:960-964,:912-936:960-964
318,309,74384,73945,24,0,:936-964,:936-964
1875,1823,32662,32223,24,0,:0-24:960-964,:0-24:960-964
1875,1823,32663,32224,24,0,:24-48:960-964,:24-48:960-964
1875,1823,32664,32225,24,0,:48-72:960-964,:48-72:960-964
1875,1823,32665,32226,24,0,:72-96:960-964,:72-96:960-964
1875,1823,32666,32227,24,0,:96-120:960-964,:96-120:960-964
1875,1823,32667,32228,24,0,:120-144:960-964,:120-144:960-964
1875,1823,32668,32229,24,0,:144-168:960-964,:144-168:960-964
1875,1823,32669,32230,24,0,:168-192:960-964,:168-192:960-964
1875,1823,32670,32231,24,0,:192-216:960-964,:192-216:960-964
1875,1823,32671,32232,24,0,:216-240:960-964,:216-240:960-964
1875,1823,32672,32233,24,0,:240-264:960-964,:240-264:960-964
1875,1823,32673,32234,24,0,:264-288:960-964,:264-288:960-964
1875,1823,32674,32235,24,0,:288-312:960-964,:288-312:960-964
1875,1823,32675,32236,24,0,:312-336:960-964,:312-336:960-964
1875,1823,32676,32237,24,0,:336-360:960-964,:336-360:960-964
1875,1823,32677,32238,24,0,:360-384:960-964,:360-384:960-964
1875,1823,32678,32239,24,0,:384-408:960-964,:384-408:960-964
1875,1823,32679,32240,24,0,:408-432:960-964,:408-432:960-964
1875,1823,32680,32241,24,0,:432-456:960-964,:432-456:960-964
1875,1823,32681,32242,24,0,:456-480:960-964,:456-480:960-964
1875,1823,32682,32243,24,0,:480-504:960-964,:480-504:960-964
1875,1823,32683,32244,24,0,:504-528:960-964,:504-528:960-964
1875,1823,32684,32245,24,0,:528-552:960-964,:528-552:960-964
1875,1823,32685,32246,24,0,:552-576:960-964,:552-576:960-964
1875,1823,32686,32247,24,0,:576-600:960-964,:576-600:960-964
1875,1823,32687,32248,24,0,:600-624:960-964,:600-624:960-964
1875,1823,32688,32249,24,0,:624-648:960-964,:624-648:960-964
1875,1823,32689,32250,24,0,:648-672:960-964,:648-672:960-964
1875,1823,32690,32251,24,0,:672-696:960-964,:672-696:960-964
1875,1823,32691,32252,24,0,:696-720:960-964,:696-720:960-964
1875,1823,32692,32253,24,0,:720-744:960-964,:720-744:960-964
1875,1823,32693,32254,24,0,:744-768:960-964,:744-768:960-964
1875,1823,32694,32255,24,0,:768-792:960-964,:768-792:960-964
1875,1823,32695,32256,24,0,:792-816:960-964,:792-816:960-964
1875,1823,32696,32257,24,0,:816-840:960-964,:816-840:960-964
1875,1823,32697,32258,24,0,:840-864:960-964,:840-864:960-964
1875,1823,32698,32259,24,0,:864-888:960-964,:864-888:960-964
1875,1823,32699,32260,24,0,:888-912:960-964,:888-912:960-964
1875,1823,32700,32261,24,0,:912-936:960-964,:912-936:960-964
1875,1823,32701,32262,24,0,:936-964,:936-964
406,397,79170,78731,24,0,:0-24:960-964,:0-24:960-964
406,397,79171,78732,24,0,:24-48:960-964,:24-48:960-964
406,397,79172,78733,24,0,:48-72:960-964,:48-72:960-964
406,397,79173,78734,24,0,:72-96:960-964,:72-96:960-964
406,397,79174,78735,24,0,:96-120:960-964,:96-120:960-964
406,397,79175,78736,24,0,:120-144:960-964,:120-144:960-964
406,397,79176,78737,24,0,:144-168:960-964,:144-168:960-964
406,397,79177,78738,24,0,:168-192:960-964,:168-192:960-964
406,397,79178,78739,24,0,:192-216:960-964,:192-216:960-964
406,397,79179,78740,24,0,:216-240:960-964,:216-240:960-964
406,397,79180,78741,24,0,:240-264:960-964,:240-264:960-964
406,397,79181,78742,24,0,:264-288:960-964,:264-288:960-964
406,397,79182,78743,24,0,:288-312:960-964,:288-312:960-964
406,397,79183,78744,24,0,:312-336:960-964,:312-336:960-964
406,397,79184,78745,24,0,:336-360:960-964,:336-360:960-964
406,397,79185,78746,24,0,:360-384:960-964,:360-384:960-964
406,397,79186,78747,24,0,:384-408:960-964,:384-408:960-964
406,397,79187,78748,24,0,:408-432:960-964,:408-432:960-964
406,397,79188,78749,24,0,:432-456:960-964,:432-456:960-964
406,397,79189,78750,24,0,:456-480:960-964,:456-480:960-964
406,397,79190,78751,24,0,:480-504:960-964,:480-504:960-964
406,397,79191,78752,24,0,:504-528:960-964,:504-528:960-964
406,397,79192,78753,24,0,:528-552:960-964,:528-552:960-964
406,397,79193,78754,24,0,:552-576:960-964,:552-576:960-964
406,397,79194,78755,24,0,:576-600:960-964,:576-600:960-964
406,397,79195,78756,24,0,:600-624:960-964,:600-624:960-964
406,397,79196,78757,24,0,:624-648:960-964,:624-648:960-964
406,397,79197,78758,24,0,:648-672:960-964,:648-672:960-964
406,397,79198,78759,24,0,:672-696:960-964,:672-696:960-964
406,397,79199,78760,24,0,:696-720:960-964,:696-720:960-964
406,397,79200,78761,24,0,:720-744:960-964,:720-744:960-964
406,397,79201,78762,24,0,:744-768:960-964,:744-768:960-964
406,397,79202,78763,24,0,:768-792:960-964,:768-792:960-964
406,397,79203,78764,24,0,:792-816:960-964,:792-816:960-964
406,397,79204,78765,24,0,:816-840:960-964,:816-840:960-964
406,397,79205,78766,24,0,:840-864:960-964,:840-864:960-964
406,397,79206,78767,24,0,:864-888:960-964,:864-888:960-964
406,397,79207,78768,24,0,:888-912:960-964,:888-912:960-964
406,397,79208,78769,24,0,:912-936:960-964,:912-936:960-964
406,397,79209,78770,24,0,:936-964,:936-964
